name,locationStatus,timestamp,rssiOne,rssiTwo
FF:FF:C2:1D:9B:54,OUTSIDE,1551367952445,-81,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367952482,-83,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551367952450,-92,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551367952598,-84,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551367954182,-81,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551367954056,-83,-95
FF:FF:C2:1D:9B:71,OUTSIDE,1551367954261,-91,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551367954989,-81,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551367955390,-84,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551367956476,-89,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551367955259,-89,-97
FF:FF:C2:1D:9B:54,OUTSIDE,1551367956283,-73,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551367956269,-85,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551367956476,-89,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551367956401,-90,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551367957541,-79,-79
FF:FF:C2:1D:9B:52,OUTSIDE,1551367957492,-79,-78
FF:FF:C0:22:3D:C1,OUTSIDE,1551367957932,-90,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551367958297,-84,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551367959542,-74,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551367959369,-74,-78
FF:FF:C0:22:3D:C1,OUTSIDE,1551367959669,-78,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551367959268,-84,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367960318,-71,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551367960256,-80,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551367960288,-82,-93
FF:FF:C2:1D:9B:71,OUTSIDE,1551367960306,-82,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551367961485,-73,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551367961417,-75,-77
FF:FF:C0:22:3D:C1,OUTSIDE,1551367962043,-77,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551367962366,-80,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367963335,-80,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551367963290,-74,-76
FF:FF:C0:22:3D:C1,OUTSIDE,1551367963362,-80,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551367963477,-79,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367964255,-84,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367964298,-86,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551367964264,-81,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551367965433,-85,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551367965385,-74,-78
FF:FF:C2:1D:9B:71,OUTSIDE,1551367965418,-80,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551367966627,-84,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551367966616,-78,-82
FF:FF:C0:22:3D:C1,OUTSIDE,1551367970352,-86,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551367967526,-71,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551367968370,-86,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367968131,-80,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367968640,-79,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551367969374,-87,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551367969260,-79,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551367970352,-86,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551367969402,-66,-82
FF:FF:C2:1D:9B:54,OUTSIDE,1551367970415,-90,-100
FF:FF:C2:1D:9B:52,OUTSIDE,1551367970264,-81,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551367970352,-86,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551367970451,-75,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551367971767,-93,-100
FF:FF:C2:1D:9B:52,OUTSIDE,1551367972472,-80,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551367972587,-81,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367972346,-79,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551367974325,-86,-100
FF:FF:C2:1D:9B:52,OUTSIDE,1551367973489,-81,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551367973704,-85,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551367974325,-86,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551367974554,-73,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551367975417,-91,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551367976568,-85,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367975604,-73,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551367976268,-89,-93
FF:FF:C2:1D:9B:54,OUTSIDE,1551367977327,-89,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551367977558,-77,-82
FF:FF:C0:22:3D:C1,OUTSIDE,1551367978374,-86,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367979039,-92,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367978441,-87,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551367978562,-78,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551367978374,-86,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367979039,-92,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367979471,-87,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551367979524,-80,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551367979592,-84,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367980355,-86,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367981043,-84,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367981579,-82,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551367980994,-82,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551367981171,-86,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551367982481,-83,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551367982260,-80,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551367982365,-76,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551367982291,-85,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551367983163,-76,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551367983847,-90,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551367983351,-75,-78
FF:FF:C2:1D:9B:71,OUTSIDE,1551367983529,-83,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551367985072,-75,-81
FF:FF:C2:1D:9B:52,OUTSIDE,1551367985910,-81,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367986595,-81,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551367985129,-79,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551367986573,-79,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551367985910,-81,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367986595,-81,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551367986742,-76,-80
FF:FF:C2:1D:9B:54,OUTSIDE,1551367987178,-83,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551367987196,-80,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367987224,-80,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551367987381,-83,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367988385,-70,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551367988488,-87,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367989128,-71,-76
FF:FF:C2:1D:9B:71,OUTSIDE,1551367989236,-76,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551367990347,-79,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551367990311,-86,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551367990503,-79,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551367990359,-74,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551367991823,-73,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551367991413,-90,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551367991488,-68,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551367991578,-78,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551367993133,-89,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551367993113,-83,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367993333,-71,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551367993249,-86,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551367994375,-82,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551367994181,-84,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367994300,-83,-90
FF:FF:C2:1D:9B:71,OUTSIDE,1551367994226,-89,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551367995282,-88,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551367995644,-90,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551367995506,-79,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551367995419,-86,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551367997093,-84,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551367996506,-79,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551367997338,-78,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551367998705,-86,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551367998456,-80,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551367998500,-78,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551367998241,-93,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551367999782,-93,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551367999182,-79,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551367999276,-88,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551367999603,-92,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368000438,-75,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368002814,-76,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368001289,-85,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368001905,-93,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368002740,-73,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368002814,-76,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551368002496,-85,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368003206,-87,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368003561,-78,-81
FF:FF:C0:22:3D:C1,OUTSIDE,1551368003470,-76,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551368004555,-82,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551368004721,-82,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368004608,-71,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368004482,-77,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368004555,-82,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551368005361,-71,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368006365,-81,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368006535,-77,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368006635,-84,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368007277,-75,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368007789,-86,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368007030,-73,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368007574,-77,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368008611,-74,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368008412,-83,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551368008521,-72,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368008908,-77,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368009618,-79,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368009721,-89,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368010071,-71,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368009622,-70,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368011452,-77,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368010751,-85,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368011688,-74,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368011433,-80,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368011962,-83,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368012680,-91,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551368012335,-79,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368012198,-76,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551368013578,-80,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368013378,-92,-96
FF:FF:C0:22:3D:C1,OUTSIDE,1551368013434,-78,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368014084,-77,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368014528,-82,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368015374,-89,-94
FF:FF:C0:22:3D:C1,OUTSIDE,1551368014738,-71,-82
FF:FF:C2:1D:9B:71,OUTSIDE,1551368015456,-85,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368016547,-79,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368016525,-84,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368015996,-71,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368015994,-82,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368017338,-81,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368017598,-76,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368017657,-82,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368017963,-86,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368018430,-81,-86
FF:FF:C2:1D:9B:52,OUTSIDE,1551368018638,-81,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551368018594,-76,-90
FF:FF:C2:1D:9B:71,OUTSIDE,1551368019480,-88,-94
FF:FF:C2:1D:9B:54,OUTSIDE,1551368020013,-81,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368020018,-76,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368020100,-83,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368020036,-83,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368021349,-77,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368021536,-76,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368021507,-81,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368021596,-90,-96
FF:FF:C2:1D:9B:54,OUTSIDE,1551368022190,-74,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368022466,-71,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368022604,-83,-94
FF:FF:C2:1D:9B:71,OUTSIDE,1551368023591,-89,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368023509,-78,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368024092,-87,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368024041,-84,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368023990,-91,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368025029,-72,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368025456,-72,-84
FF:FF:C0:22:3D:C1,OUTSIDE,1551368025209,-80,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368025091,-84,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368026429,-71,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368026424,-69,-79
FF:FF:C0:22:3D:C1,OUTSIDE,1551368027870,-74,-85
FF:FF:C2:1D:9B:71,OUTSIDE,1551368026739,-85,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368027570,-73,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368027521,-71,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368027882,-84,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368029427,-74,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368029615,-79,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368029506,-80,-78
FF:FF:C2:1D:9B:71,OUTSIDE,1551368029361,-85,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368030287,-72,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368030178,-78,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368030717,-77,-78
FF:FF:C2:1D:9B:71,OUTSIDE,1551368030251,-85,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368031388,-75,-84
FF:FF:C2:1D:9B:52,OUTSIDE,1551368032667,-93,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368031410,-72,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368032297,-78,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551368033436,-70,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368032667,-93,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368033365,-66,-79
FF:FF:C2:1D:9B:71,OUTSIDE,1551368033416,-78,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368034503,-77,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368034277,-90,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551368034208,-66,-81
FF:FF:C2:1D:9B:71,OUTSIDE,1551368034350,-85,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551368035291,-83,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368036471,-92,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551368035322,-66,-81
FF:FF:C2:1D:9B:71,OUTSIDE,1551368035591,-82,-87
FF:FF:C2:1D:9B:54,OUTSIDE,1551368037604,-82,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368036471,-92,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551368037434,-74,-74
FF:FF:C2:1D:9B:71,OUTSIDE,1551368036813,-79,-82
FF:FF:C2:1D:9B:54,OUTSIDE,1551368038064,-75,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368038232,-95,-97
FF:FF:C0:22:3D:C1,OUTSIDE,1551368038149,-73,-75
FF:FF:C2:1D:9B:71,OUTSIDE,1551368038242,-84,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368039688,-89,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368039427,-80,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368040373,-82,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368041328,-91,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368040418,-73,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368040991,-91,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368042043,-90,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368042445,-84,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368042325,-87,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368043552,-88,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368043229,-81,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368043457,-87,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368047950,-79,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368044593,-83,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368046282,-84,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368044647,-90,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368047950,-79,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368046334,-71,-83
FF:FF:C0:22:3D:C1,OUTSIDE,1551368046282,-84,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368045726,-90,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368047950,-79,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368047317,-78,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551368050430,-84,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368047097,-90,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368048513,-78,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368048649,-82,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551368050430,-84,-91
FF:FF:C2:1D:9B:71,OUTSIDE,1551368048429,-85,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368050475,-79,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368050508,-75,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368050434,-91,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368051641,-81,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368051437,-71,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368051727,-87,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368052474,-77,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368052419,-73,-78
FF:FF:C0:22:3D:C1,OUTSIDE,1551368053630,-83,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368052920,-86,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368054544,-72,-82
FF:FF:C2:1D:9B:52,OUTSIDE,1551368053515,-64,-74
FF:FF:C0:22:3D:C1,OUTSIDE,1551368053630,-83,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368054220,-86,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368055085,-75,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368055042,-77,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368055248,-89,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368055096,-83,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368056468,-72,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368056397,-79,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368056573,-77,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368056548,-84,-91
FF:FF:C2:1D:9B:54,OUTSIDE,1551368057728,-73,-80
FF:FF:C2:1D:9B:52,OUTSIDE,1551368057628,-84,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368057563,-79,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551368058761,-78,-84
FF:FF:C2:1D:9B:54,OUTSIDE,1551368059073,-70,-90
FF:FF:C2:1D:9B:52,OUTSIDE,1551368059077,-88,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368059130,-62,-84
FF:FF:C2:1D:9B:71,OUTSIDE,1551368059644,-73,-85
FF:FF:C2:1D:9B:54,OUTSIDE,1551368060168,-73,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368060611,-91,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551368060218,-71,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368061528,-70,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368061653,-90,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368061373,-86,-93
FF:FF:C0:22:3D:C1,OUTSIDE,1551368062451,-75,-77
FF:FF:C2:1D:9B:71,OUTSIDE,1551368061528,-70,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368063582,-79,-85
FF:FF:C2:1D:9B:52,OUTSIDE,1551368062581,-89,-94
FF:FF:C0:22:3D:C1,OUTSIDE,1551368063106,-71,-80
FF:FF:C2:1D:9B:71,OUTSIDE,1551368063056,-79,-95
FF:FF:C2:1D:9B:54,OUTSIDE,1551368064172,-82,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368064409,-87,-95
FF:FF:C0:22:3D:C1,OUTSIDE,1551368064435,-86,-83
FF:FF:C2:1D:9B:54,OUTSIDE,1551368065185,-82,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368065709,-90,-95
FF:FF:C0:22:3D:C1,OUTSIDE,1551368065343,-77,-87
FF:FF:C2:1D:9B:71,OUTSIDE,1551368065423,-87,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551368067165,-88,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368067095,-82,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368067607,-81,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368067725,-88,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551368068944,-73,-83
FF:FF:C2:1D:9B:52,OUTSIDE,1551368068382,-85,-91
FF:FF:C0:22:3D:C1,OUTSIDE,1551368068566,-77,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368069437,-80,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368069549,-81,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551368070539,-84,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368070519,-85,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368070513,-87,-92
FF:FF:C0:22:3D:C1,OUTSIDE,1551368071073,-77,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368072835,-78,-88
FF:FF:C2:1D:9B:52,OUTSIDE,1551368072203,-75,-90
FF:FF:C0:22:3D:C1,OUTSIDE,1551368072627,-80,-88
FF:FF:C2:1D:9B:54,OUTSIDE,1551368073105,-86,-93
FF:FF:C2:1D:9B:52,OUTSIDE,1551368073423,-78,-88
FF:FF:C0:22:3D:C1,OUTSIDE,1551368073472,-77,-88
FF:FF:C2:1D:9B:71,OUTSIDE,1551368073550,-93,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368074442,-82,-94
FF:FF:C2:1D:9B:52,OUTSIDE,1551368075036,-75,-87
FF:FF:C0:22:3D:C1,OUTSIDE,1551368076760,-83,-83
FF:FF:C2:1D:9B:71,OUTSIDE,1551368075082,-85,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368076263,-73,-87
FF:FF:C2:1D:9B:52,OUTSIDE,1551368076626,-78,-85
FF:FF:C0:22:3D:C1,OUTSIDE,1551368076760,-83,-90
FF:FF:C2:1D:9B:71,OUTSIDE,1551368076730,-86,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368077674,-75,-89
FF:FF:C2:1D:9B:52,OUTSIDE,1551368077152,-83,-89
FF:FF:C0:22:3D:C1,OUTSIDE,1551368077347,-78,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368077388,-86,-92
FF:FF:C2:1D:9B:54,OUTSIDE,1551368078529,-75,-91
FF:FF:C2:1D:9B:52,OUTSIDE,1551368078625,-85,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368079251,-79,-89
FF:FF:C2:1D:9B:71,OUTSIDE,1551368079272,-86,-90
FF:FF:C2:1D:9B:54,OUTSIDE,1551368080621,-69,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368080574,-71,-86
FF:FF:C0:22:3D:C1,OUTSIDE,1551368080269,-76,-86
FF:FF:C2:1D:9B:71,OUTSIDE,1551368080878,-87,-89
FF:FF:C2:1D:9B:54,OUTSIDE,1551368081300,-72,-92
FF:FF:C2:1D:9B:52,OUTSIDE,1551368081260,-74,-96
