dataset,n_classes,features,sample_rate,noise_rate,epochs,batch_size,restore_best,model,data_length_time,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_times,segments_overlaps,decision_times,decision_overlaps,inner_classifier,datetime,running_time,n_params,Core_mse_loss_mean,Core_mse_loss_std,Core_f1_mean,Core_f1_std,MS_mse_loss_mean,MS_mse_loss_std,MS_f1_mean,MS_f1_std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,SVM,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,SVM,2022:03:30 16:17:39,18 seconds,-1,0.124123721,0.011837283,0.314521938,0.053688092,0.124123721,0.011837283,0.314521938,0.053688092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,3,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:03:30 17:45:42,515 seconds,151482,0.057662331,0.003161544,0.532104523,0.032395336,0.04369648,0.003129135,0.796442331,0.108327634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,3,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:03:30 17:56:20,528 seconds,151482,0.057388654,0.002425392,0.534747729,0.019682142,0.043615382,0.002265563,0.784192135,0.053230977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,3,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:03:30 17:58:51,150 seconds,9850810,0.071083308,0.00787728,0.422372595,0.072155228,0.071083308,0.00787728,0.422372595,0.072155228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,3,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:03:30 18:17:44,512 seconds,151482,0.057883193,0.002680153,0.524958597,0.019584035,0.043595941,0.001902817,0.78992209,0.063608139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,3,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:03:30 18:20:18,153 seconds,9850810,0.07428395,0.009873373,0.403447629,0.061514252,0.07428395,0.009873373,0.403447629,0.061514252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,CNN_L,2022:05:11 17:08:18,316 seconds,1489269,0.101862324,0.032464582,0.677535748,0.13343459,0.045915778,0.032663732,0.881133311,0.141122654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,CNN_L,2022:05:11 17:20:43,293 seconds,1489269,0.090711354,0.038231882,0.722578972,0.125529504,0.036239995,0.026708234,0.910796648,0.112087531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,CNN_L,2022:05:11 17:29:15,301 seconds,1489269,0.098865831,0.034802659,0.687724671,0.120036804,0.041893856,0.025827014,0.890020313,0.125297515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:03,0.75,00:00:30,0,CNN_L,2022:05:11 17:34:27,312 seconds,1489269,0.105917874,0.033728145,0.663246301,0.128518489,0.056201068,0.031689837,0.814664488,0.156237078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,CNN_L,2022:05:11 17:39:08,280 seconds,1980789,0.097535107,0.029115875,0.701793901,0.107697332,0.040020243,0.025836432,0.902939727,0.121417345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:00:30,0,CNN_L,2022:05:11 17:43:18,250 seconds,1980789,0.097986835,0.030049884,0.698364985,0.103625155,0.050595124,0.024909231,0.858653751,0.08539783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:05,0.75,00:01:00,0,CNN_L,2022:05:11 17:47:20,241 seconds,2472309,0.099424294,0.038165755,0.699016064,0.125787842,0.039962653,0.026543011,0.908915307,0.099568215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:05,0.75,00:00:30,0,CNN_L,2022:05:11 17:50:51,210 seconds,2472309,0.111362097,0.036907146,0.654552554,0.139111036,0.060533537,0.033197806,0.801275225,0.153180943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:06,0.75,00:01:00,0,CNN_L,2022:05:11 17:54:20,208 seconds,2963829,0.11832632,0.029161308,0.608526643,0.128364071,0.060427102,0.030168504,0.825074657,0.167140416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:06,0.75,00:00:30,0,CNN_L,2022:05:11 17:57:19,179 seconds,2963829,0.117897779,0.039774655,0.628000236,0.158371859,0.067913044,0.037306217,0.767467309,0.190340043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:07,0.75,00:01:00,0,CNN_L,2022:05:11 18:00:29,189 seconds,3455349,0.105180245,0.044996264,0.682822072,0.134386955,0.045707182,0.027452918,0.881478743,0.120012921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:07,0.75,00:00:30,0,CNN_L,2022:05:11 18:03:13,164 seconds,3455349,0.111881145,0.029097602,0.662567616,0.110017393,0.06141556,0.026125821,0.78961632,0.113390338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:08,0.75,00:01:00,0,CNN_L,2022:05:11 18:06:11,177 seconds,3946869,0.11546701,0.032465682,0.664300722,0.09380239,0.049837917,0.019402602,0.874217325,0.095507456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:08,0.75,00:00:30,0,CNN_L,2022:05:11 18:08:43,152 seconds,3946869,0.11836201,0.031133001,0.630606381,0.127218672,0.06933243,0.030045819,0.755971342,0.140776605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:09,0.75,00:01:00,0,CNN_L,2022:05:11 18:11:31,168 seconds,4438389,0.1222204,0.036834965,0.625598692,0.135806247,0.058709837,0.03142771,0.863592506,0.134363601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:09,0.75,00:00:30,0,CNN_L,2022:05:11 18:13:56,144 seconds,4438389,0.120366121,0.043036724,0.631166488,0.146752635,0.074668511,0.03591522,0.733300348,0.151504072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:10,0.75,00:01:00,0,CNN_L,2022:05:11 18:16:40,163 seconds,4929909,0.114135416,0.032417401,0.660422456,0.097541571,0.05389526,0.02186571,0.873712232,0.100386535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:10,0.75,00:00:30,0,CNN_L,2022:05:11 18:19:01,140 seconds,4929909,0.136161015,0.037703272,0.540326045,0.156975909,0.093388051,0.038124128,0.6581724,0.185629905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,MLP,2022:05:11 18:21:20,139 seconds,282629,0.166129088,0.024651519,0.397847194,0.090861775,0.110051302,0.025962652,0.691017094,0.191441486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:03,0.75,00:00:30,0,MLP,2022:05:11 18:23:39,138 seconds,282629,0.164161859,0.028569991,0.399667363,0.111592961,0.11464779,0.028275891,0.564363364,0.164065009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,MLP,2022:05:11 18:25:34,114 seconds,374789,0.168706451,0.014657295,0.383102013,0.06759498,0.112005087,0.020662703,0.699965381,0.156162373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:00:30,0,MLP,2022:05:11 18:27:29,115 seconds,374789,0.168783706,0.021151609,0.429397817,0.077741039,0.107023358,0.020526094,0.632143441,0.120030009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:05,0.75,00:01:00,0,MLP,2022:05:11 18:29:08,99 seconds,466949,0.18687764,0.037172142,0.364242651,0.11601508,0.118305882,0.027356999,0.568939838,0.153894275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:05,0.75,00:00:30,0,MLP,2022:05:11 18:30:48,99 seconds,466949,0.18315779,0.034855634,0.367615428,0.117186161,0.124922415,0.027762796,0.491931454,0.152210215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:06,0.75,00:01:00,0,MLP,2022:05:11 18:32:16,88 seconds,559109,0.20266687,0.038973408,0.345895351,0.121166394,0.122665857,0.031132161,0.487737328,0.199045343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:06,0.75,00:00:30,0,MLP,2022:05:11 18:33:45,88 seconds,559109,0.196391246,0.037591575,0.339325599,0.119326413,0.133399248,0.031933573,0.445217804,0.174308691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:07,0.75,00:01:00,0,MLP,2022:05:11 18:35:06,81 seconds,651269,0.201942626,0.035599253,0.334950569,0.10891436,0.126650942,0.028962403,0.48395449,0.199828651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:07,0.75,00:00:30,0,MLP,2022:05:11 18:36:28,81 seconds,651269,0.198272411,0.038149664,0.338172651,0.115918801,0.136153156,0.030953823,0.433803344,0.175059785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:08,0.75,00:01:00,0,MLP,2022:05:11 18:37:45,77 seconds,743429,0.203426179,0.038355555,0.337058993,0.125344449,0.129097881,0.032533162,0.480563133,0.210645381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:08,0.75,00:00:30,0,MLP,2022:05:11 18:39:02,76 seconds,743429,0.191573993,0.029738799,0.333327372,0.100450001,0.139441726,0.027907098,0.39785084,0.148847101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:09,0.75,00:01:00,0,MLP,2022:05:11 18:40:15,72 seconds,835589,0.20015958,0.03563532,0.331923582,0.112054532,0.128830795,0.028455241,0.472951525,0.163093981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:09,0.75,00:00:30,0,MLP,2022:05:11 18:41:28,73 seconds,835589,0.196884131,0.030885619,0.323096874,0.103604511,0.143603228,0.027271058,0.384795147,0.151960287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:10,0.75,00:01:00,0,MLP,2022:05:11 18:42:39,70 seconds,927749,0.205678144,0.040692688,0.32968878,0.127183058,0.131501273,0.032304699,0.43516471,0.195020077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:10,0.75,00:00:30,0,MLP,2022:05:11 18:43:49,70 seconds,927749,0.197383856,0.035833124,0.315888912,0.111673344,0.150476515,0.031031737,0.375497745,0.170769837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,KNN,2022:05:11 18:44:12,23 seconds,-1,0.243326299,0.005301133,0.297287167,0.022851619,0.135916834,0.007232429,0.411687406,0.106536258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:03,0.75,00:00:30,0,KNN,2022:05:11 18:44:16,3 seconds,-1,0.243326299,0.005301133,0.297287167,0.022851619,0.146674272,0.006639755,0.369721621,0.065369668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,KNN,2022:05:11 18:44:36,19 seconds,-1,0.248666205,0.006199606,0.288041295,0.02614601,0.140275609,0.00797919,0.341915161,0.099923414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:00:30,0,KNN,2022:05:11 18:44:39,2 seconds,-1,0.248666205,0.006199606,0.288041295,0.02614601,0.153664167,0.006663176,0.348068336,0.05959499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:05,0.75,00:01:00,0,KNN,2022:05:11 18:44:56,17 seconds,-1,0.251202813,0.00706843,0.285451397,0.030507388,0.14180606,0.007781761,0.386351418,0.079374051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:05,0.75,00:00:30,0,KNN,2022:05:11 18:44:58,2 seconds,-1,0.251202813,0.00706843,0.285451397,0.030507388,0.157360892,0.008856192,0.355472085,0.075074624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
